Sample_Name	Other_ID	Other_ID_2	Genus	Species	BreedCategory	BreedAbr.	Material	Element	Site_Region	Site_updated	Site	Country	Lat	Long	Age_Name_BP	Age info	Date_Maximum_BP	Date_Minimum_BP	BioProject	Accession	SeqPlatform	Age_note	Meta Population	mt Haplotype	Sex	Y_chr	Cov (reported)	CoverageX	CoverageRatio	Mean Depth	BoC %	Date Sequenced	Notes	Reference	Spcode	Site_Region	Age_Mean_BP	analysis-ID	Wolf-Dog_PCA	"Dog_PCA (European, Arctic+NA, East Asia, Near Eastern Africa)"
LagottoRomagnolo04		LagottoRomagnolo04	Canis	familiaris	Lagotto_Romagnolo	LAGO									0				PRJEB16012	SAMEA4504833	Illumina HiSeq 2500		European_Dogs		M		15.0017	8.33641	1.79953961						D		0	LagottoRomagnolo04	Dogs	European_Dogs
LagottoRomagnolo05	LR1030	LagottoRomagnolo05	Canis	familiaris	Lagotto_Romagnolo	LAGO									0				PRJEB16012	SAMEA4509490	Illumina HiSeq 2500		European_Dogs				21.0168	11.8328	1.77614766						D		0	LagottoRomagnolo05	Dogs	European_Dogs
LagottoRomagnolo06	ERR2759445	LagottoRomagnolo06	Canis	familiaris	Lagotto_Romagnolo	LAGO									0				PRJEB16012	SAMEA4867935	Illumina NovaSeq 6000		European_Dogs		M		28.0165	6.42827	4.35832658						D		0	LagottoRomagnolo06	Dogs	European_Dogs
LagottoRomagnolo07	CRR037932	LagottoRomagnolo07_31299	Canis	familiaris	Lagotto_Romagnolo	LAGO									0				PRJNA648123	SAMN15625893	Illumina HiSeq 3000		European_Dogs		M		18.7074	10.4683	1.78705234						D		0	LagottoRomagnolo07	Dogs	European_Dogs
LagottoRomagnolo08	CRR037933	LagottoRomagnolo08_31603	Canis	familiaris	Lagotto_Romagnolo	LAGO									0				PRJNA648123	SAMN15625894	Illumina HiSeq 3000		European_Dogs		F		17.1744	9.68306	1.7736542						D		0	LagottoRomagnolo08	Dogs	European_Dogs
LagottoRomagnolo09	CRR037944	LagottoRomagnolo09_33195	Canis	familiaris	Lagotto_Romagnolo	LAGO									0				PRJNA648123	SAMN15625896	Illumina HiSeq 3000		European_Dogs				20.4193	20.528	0.99470479						D		0	LagottoRomagnolo09	Dogs	European_Dogs
LancashireHeeler01	CRR078173	LancashireHeeler01_5375	Canis	familiaris	Lancashire_Heeler	LANC									0				PRJNA648123	SAMN15626062	Illumina HiSeq 3000		European_Dogs				16.4451	19.1015	0.86093239						D		0	LancashireHeeler01	Dogs	European_Dogs
LancashireHeeler02	CRR078174	LancashireHeeler02_5378	Canis	familiaris	Lancashire_Heeler	LANC									0				PRJNA648123	SAMN15626063	Illumina HiSeq 3000		European_Dogs				17.1557	17.9181	0.95745085						D		0	LancashireHeeler02	Dogs	European_Dogs
LancashireHeeler03	CRR078175	LancashireHeeler03_33512	Canis	familiaris	Lancashire_Heeler	LANC									0				PRJNA648123	SAMN15626064	Illumina HiSeq 3000		European_Dogs		M		18.6204	10.4103	1.78865162						D		0	LancashireHeeler03	Dogs	European_Dogs
Landseer01		Landseer01	Canis	familiaris	Landseer	LDSR									0				PRJEB7734	SAMEA3121328	Illumina HiSeq 2000		American_European_Dogs		M		23.8103	13.2171	1.80147688						D		0	Landseer01	Dogs	European_Dogs
LapponianHerder01		LapponianHerder01	Canis	familiaris	Lapponian_Herder										0				PRJNA266585	SAMN03168384	Illumina HiSeq 2000		European_Dogs		F		17.049	9.74235	1.74998845						D		0	LapponianHerder01	Dogs	European_Dogs
Leonberger01		Leonberger01	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA103935360	Illumina HiSeq 3000		European_Dogs				17.1196	17.3845	0.98476229						D		0	Leonberger01	Dogs	European_Dogs
Leonberger02	ERR2357313	Leonberger02	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA104656181	Illumina HiSeq 3000		European_Dogs				24.5076	24.5528	0.99815907						D		0	Leonberger02	Dogs	European_Dogs
Leonberger03	ERR2750941	Leonberger03	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848665	Illumina HiSeq 3000		European_Dogs				11.783	6.60542	1.78383812						D		0	Leonberger03	Dogs	European_Dogs
Leonberger04	ERR2750942	Leonberger04	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848666	Illumina HiSeq 3000		European_Dogs				11.5089	6.44215	1.78649985						D		0	Leonberger04	Dogs	European_Dogs
Leonberger05	ERR2750943	Leonberger05	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848667	Illumina HiSeq 3000		European_Dogs				8.47894	4.82423	1.75757375						D		0	Leonberger05	Dogs	European_Dogs
Leonberger06	ERR2750945	Leonberger06	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848669	Illumina HiSeq 3000		European_Dogs				11.8634	6.59654	1.79842766						D		0	Leonberger06	Dogs	European_Dogs
Leonberger07	ERR2750947	Leonberger07	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848671	Illumina HiSeq 3000		European_Dogs				11.2468	6.26187	1.79607689						D		0	Leonberger07	Dogs	European_Dogs
Leonberger08	ERR2750948	Leonberger08	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848672	Illumina HiSeq 3000		European_Dogs				11.4993	11.2694	1.02040038						D		0	Leonberger08	Dogs	European_Dogs
Leonberger09	ERR2750952	Leonberger09	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848676	Illumina HiSeq 3000		European_Dogs				15.7755	8.82271	1.78805605						D		0	Leonberger09	Dogs	European_Dogs
Leonberger10	ERR2750955	Leonberger10	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848679	Illumina HiSeq 3000		European_Dogs				19.1638	10.7319	1.78568567						D		0	Leonberger10	Dogs	European_Dogs
Leonberger11	ERR2750956	Leonberger11	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848680	Illumina HiSeq 3000		European_Dogs				17.0969	9.58917	1.78293846						D		0	Leonberger11	Dogs	European_Dogs
Leonberger12	ERR2750957	Leonberger12	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848681	Illumina HiSeq 3000		European_Dogs				12.5051	7.05727	1.77194581						D		0	Leonberger12	Dogs	European_Dogs
Leonberger13	ERR2750958	Leonberger13	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848682	Illumina HiSeq 3000		European_Dogs				18.8419	4.12619	4.56641599						D		0	Leonberger13	Dogs	European_Dogs
Leonberger14	ERR2750959	Leonberger14	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848683	Illumina HiSeq 3000		European_Dogs				17.209	3.84844	4.47168203						D		0	Leonberger14	Dogs	European_Dogs
Leonberger15	ERR2750960	Leonberger15	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848690	Illumina HiSeq 3000		European_Dogs				23.3461	13.0082	1.79472179						D		0	Leonberger15	Dogs	European_Dogs
Leonberger16	ERR2750961	Leonberger16	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848691	Illumina HiSeq 3000		European_Dogs				22.747	4.67431	4.8663867						D		0	Leonberger16	Dogs	European_Dogs
Leonberger17	ERR2750962	Leonberger17	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848692	Illumina HiSeq 3000		European_Dogs				21.9489	12.3007	1.78436187						D		0	Leonberger17	Dogs	European_Dogs
Leonberger18	ERR2750963	Leonberger18	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848693	Illumina HiSeq 3000		European_Dogs				24.4619	13.6993	1.78563138						D		0	Leonberger18	Dogs	European_Dogs
Leonberger19	ERR2750964	Leonberger19	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848694	Illumina HiSeq 3000		European_Dogs				22.1748	12.3288	1.79861787						D		0	Leonberger19	Dogs	European_Dogs
Leonberger20	ERR2750967	Leonberger20	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848697	Illumina HiSeq 3000		European_Dogs				22.2683	22.4535	0.99175184						D		0	Leonberger20	Dogs	European_Dogs
Leonberger21	ERR2750968	Leonberger21	Canis	familiaris	Leonberger	LEON									0				PRJEB16012	SAMEA4848698	Illumina HiSeq 3000		European_Dogs		F		26.2677	14.6556	1.79233194						D		0	Leonberger21	Dogs	European_Dogs
Leonberger22	CRR055098	Leonberger22_20043	Canis	familiaris	Leonberger	LEON									0				PRJNA648123	SAMN15625897	Illumina HiSeq 3000		European_Dogs		F		21.0658	21.3205	0.98805375						D		0	Leonberger22	Dogs	European_Dogs
Leonberger23	CRR055099	Leonberger23_20044	Canis	familiaris	Leonberger	LEON									0				PRJNA648123	SAMN15625898	Illumina HiSeq 3000		European_Dogs		M		20.3599	19.6816	1.03446366						D		0	Leonberger23	Dogs	European_Dogs
LhasaApso01	CRR037829	LhasaApso01_6220	Canis	familiaris	Lhasa_Apso	LHSA									0				PRJNA648123	SAMN15625907	Illumina HiSeq 3000		East_Asian_Dogs		M		18.8811	10.3929	1.81673065						D		0	LhasaApso01	Dogs	East_Asian_Dogs
LhasaApso02	CRR037878	LhasaApso02_20104	Canis	familiaris	Lhasa_Apso	LHSA									0				PRJNA648123	SAMN15625908	Illumina HiSeq 3000		East_Asian_Dogs		F		18.5304	10.38	1.78520231						D		0	LhasaApso02	Dogs	East_Asian_Dogs
LhasaApso03	CRR055112	LhasaApso03_26983	Canis	familiaris	Lhasa_Apso	LHSA									0				PRJNA648123	SAMN15625909	Illumina HiSeq 3000		East_Asian_Dogs				18.5116	18.4752	1.00197021						D		0	LhasaApso03	Dogs	East_Asian_Dogs
LhasaApso04	SRR10752638	LhasaApso04	Canis	familiaris	Lhasa_Apso	LHSA									0				PRJNA263947	SAMN13655906	Illumina NovaSeq 6000		East_Asian_Dogs		M		31.8817	31.4319	1.0143103						D		0	LhasaApso04	Dogs	East_Asian_Dogs
Lowchen01		Lowchen01	Canis	familiaris	Lowchen	LOWC									0				PRJNA263947	SAMN04196863	Illumina HiSeq 2500		European_Dogs		F		29.2723	16.6988	1.7529583						D		0	Lowchen01	Dogs	European_Dogs
MIX_AmericanCocker_Beagle01	C3549	MIX_AmericanCocker_Beagle01	Canis	familiaris	MIX_American_Cocker_Spaniel_and_Beagle	MUTT									0				PRJNA356874	SAMN06128273	Illumina HiSeq 2500		European_Dogs		F		12.9252	12.6681	1.02029507						D		0	MIX_AmericanCocker_Beagle01	Dogs	European_Dogs
MIX_AmericanCocker_Beagle02	C750	MIX_AmericanCocker_Beagle02	Canis	familiaris	MIX_American_Cocker_Spaniel_and_Beagle	MUTT									0				PRJNA356874	SAMN06128271	Illumina HiSeq 2500		European_Dogs		F		16.721	16.3633	1.02185989						D		0	MIX_AmericanCocker_Beagle02	Dogs	European_Dogs
MIX_AmericanCocker_Beagle03	C783	MIX_AmericanCocker_Beagle03	Canis	familiaris	MIX_American_Cocker_Spaniel_and_Beagle	MUTT									0				PRJNA356874	SAMN06128272	Illumina HiSeq 2500		European_Dogs		M		13.6435	13.7295	0.99373612						D		0	MIX_AmericanCocker_Beagle03	Dogs	European_Dogs
MIX_Dachshund01	CFA.118000	MIX_Dachshund01	Canis	familiaris	MIX_Dachsund	MUTT									0				PRJNA263947	SAMN06159686	HiSeq X Ten		European_Dogs		F		43.6532	24.139	1.80840963						D		0	MIX_Dachshund01	Dogs	European_Dogs
MIX_GoldenRetriever01	GR1078	MIX_GoldenRetriever01	Canis	familiaris	MIX_Golden_Retriever	MUTT									0				PRJEB16012	SAMEA104091572	Illumina HiSeq 3000		European_Dogs		M		31.2283	31.4864	0.99180281						D		0	MIX_GoldenRetriever01	Dogs	European_Dogs
MIX_KerryBlueTerrier_Beagle01		MIX_KerryBlueTerrier_Beagle01	Canis	familiaris	MIX_Kerry_Blue_Terrier_and_Beagle	MUTT									0				PRJNA263947	SAMN04196846	Illumina HiSeq 2000		European_Dogs		F		24.3792	14.0337	1.73718977						D		0	MIX_KerryBlueTerrier_Beagle01	Dogs	European_Dogs
MIX_LabradorRetriever01	LA2382	MIX_LabradorRetriever01	Canis	familiaris	MIX_Labrador_Retriever	MUTT									0				PRJEB16012	SAMEA104125075	Illumina HiSeq 3000		European_Dogs		F		31.1402	31.1608	0.99933891						D		0	MIX_LabradorRetriever01	Dogs	European_Dogs
MIX_MiniatureSchnauzer_Beagle01	A168	MIX_MiniatureSchnauzer_Beagle01	Canis	familiaris	MIX_Miniature_Schnauzer_and_Beagle	MUTT									0				PRJNA356874	SAMN06128270	Illumina HiSeq 2500		European_Dogs		F		13.7715	13.6051	1.01223071						D		0	MIX_MiniatureSchnauzer_Beagle01	Dogs	European_Dogs
Maltese01		Maltese01_27447	Canis	familiaris	Maltese	MALT									0				PRJNA685036	SAMN17192084	Illumina NovaSeq 6000		European_Dogs		F		47.3048	47.0048							D		0	Maltese01	Dogs	European_Dogs
Maltese02	CRR055064	Maltese02_1257	Canis	familiaris	Maltese	MALT									0				PRJNA648123	SAMN15625910	Illumina HiSeq 3000		European_Dogs		M		24.1565	23.8313	1.01364592						D		0	Maltese02	Dogs	European_Dogs
Maltese03		Maltese03	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740988	Illumina HiSeq 3000		European_Dogs		M		13.0004	7.49521	1.73449443						D		0	Maltese03	Dogs	European_Dogs
Maltese04		Maltese04	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740974	Illumina HiSeq 3000		European_Dogs		M		16.13	9.29871	1.73464922						D		0	Maltese04	Dogs	European_Dogs
Maltese05		Maltese05	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740975	Illumina HiSeq 3000		European_Dogs		F		7.81442	4.68722	1.66717585						D		0	Maltese05	Dogs	European_Dogs
Maltese06		Maltese06	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740970	Illumina HiSeq 3000		European_Dogs		M		12.5154	12.5791	0.99493605						D		0	Maltese06	Dogs	European_Dogs
Maltese07		Maltese07	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740977	Illumina HiSeq 3000		European_Dogs		M		15.9796	16.0631	0.99480175						D		0	Maltese07	Dogs	European_Dogs
Maltese08		Maltese08	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740976	Illumina HiSeq 3000		European_Dogs		F		7.86951	4.73777	1.66101563						D		0	Maltese08	Dogs	European_Dogs
Maltese09		Maltese09	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740978	Illumina HiSeq 3000		European_Dogs		M		8.0527	4.91436	1.63860604						D		0	Maltese09	Dogs	European_Dogs
Maltese10		Maltese10	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740981	Illumina HiSeq 3000		European_Dogs		M		15.5649	15.5924	0.99823632						D		0	Maltese10	Dogs	European_Dogs
Maltese11		Maltese11	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740980	Illumina HiSeq 3000		European_Dogs		U		8.33772	5.16707	1.61362629						D		0	Maltese11	Dogs	European_Dogs
Maltese12		Maltese12	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740971	Illumina HiSeq 3000		European_Dogs		M		10.7966	6.32464	1.70706949						D		0	Maltese12	Dogs	European_Dogs
Maltese13		Maltese13	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740972	Illumina HiSeq 3000		European_Dogs		U		15.8681	16.1058	0.98524134						D		0	Maltese13	Dogs	European_Dogs
Maltese14		Maltese14	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740973	Illumina HiSeq 3000		European_Dogs		M		18.6759	10.7121	1.74343966						D		0	Maltese14	Dogs	European_Dogs
Maltese15		Maltese15	Canis	familiaris	Maltese	MALT									0				PRJNA517114	SAMN10740979	Illumina HiSeq 3000		European_Dogs				8.07833	5.00971	1.61253446						D		0	Maltese15	Dogs	European_Dogs
Maremma01		Maremma01_21897	Canis	familiaris	Maremma	MARM									0				PRJNA685036	SAMN17192085	Illumina NovaSeq 6000		European_Dogs		F		27.736	15.4101							D		0	Maremma01	Dogs	European_Dogs
MastinoAbruzzese01		MastinoAbruzzese01_24546	Canis	familiaris	Mastino_Abruzzese	MAAB									0				PRJNA685036	SAMN17192086	Illumina NovaSeq 6000		European_Dogs				27.3227	27.1926							D		0	MastinoAbruzzese01	Dogs	European_Dogs
MauritianDog01		MauritianDog01	Canis	familiaris	Mauritian_Dog										0								African_NearEast_India_Dogs		M										D		0	MauritianDog01	Dogs	African_NearEast_India_Dogs
MexicanHairless01		MexicanHairless01	Canis	familiaris	Xoloitzcuintli	XOLO									0				PRJNA266585	SAMN03168385	Illumina HiSeq 2000		American_Dogs		M		16.3079	9.14646	1.78297396						D		0	MexicanHairless01	Dogs	Americas_Dogs
MiniatureBullTerrier01	BT007	MiniatureBullTerrier01	Canis	familiaris	Miniature_Bull_Terrier	MBLT									0				PRJEB16012	SAMEA4506897	Illumina HiSeq 2500		European_Dogs				38.4517	21.2503	1.80946622						D		0	MiniatureBullTerrier01	Dogs	European_Dogs
MiniatureBullTerrier02		MiniatureBullTerrier02_23778	Canis	familiaris	Miniature_Bull_Terrier	MBLT									0				PRJNA685036	SAMN17192087	Illumina NovaSeq 6000		European_Dogs				28.0464	27.9591				01/07/2019			D		0	MiniatureBullTerrier02	Dogs	European_Dogs
MiniatureBullTerrier03		MiniatureBullTerrier03_23779	Canis	familiaris	Miniature_Bull_Terrier	MBLT									0				PRJNA685036	SAMN17192088	Illumina NovaSeq 6000		European_Dogs				60.1221	59.9251				01/07/2019			D		0	MiniatureBullTerrier03	Dogs	European_Dogs
MiniatureBullTerrier04	ERR2759430	MiniatureBullTerrier04	Canis	familiaris	Miniature_Bull_terrier	MBLT									0				PRJEB16012	SAMEA4867920	Illumina HiSeq 3000		European_Dogs				12.5285	12.7829							D		0	MiniatureBullTerrier04	Dogs	European_Dogs
MiniatureBullTerrier05	CRR078181	MiniatureBullTerrier05_11474	Canis	familiaris	Miniature_Bull_Terrier	MBLT									0				PRJNA648123	SAMN15625916	Illumina HiSeq 3000		European_Dogs				18.8262	10.6281	1.77136083						D		0	MiniatureBullTerrier05	Dogs	European_Dogs
MiniaturePinscher01	CRR078182	MiniaturePinscher01_12874	Canis	familiaris	Miniature_Pinscher	MPIN									0				PRJNA648123	SAMN15625921	Illumina HiSeq 3000		European_Dogs		F		18.5426	16.5446	1.12076448						D		0	MiniaturePinscher01	Dogs	European_Dogs
MiniaturePoodle01		MiniaturePoodle01_27535	Canis	familiaris	Miniature_Poodle	MPOO									0				PRJNA448733	SAMN08873175	Illumina HiSeq 2500		European_Dogs		M		54.1616	55.3821	0.97796219			10/29/14			D		0	MiniaturePoodle01	Dogs	European_Dogs
MiniaturePoodle02	BAN00024	MiniaturePoodle02	Canis	familiaris	Miniature_Poodle	MPOO									0				PRJNA448733	SAMN08873174	Illumina HiSeq 2500		European_Dogs		M		13.5141	8.50757	1.58847944						D		0	MiniaturePoodle02	Dogs	European_Dogs
MiniaturePoodle03		MiniaturePoodle03_27597	Canis	familiaris	Miniature_Poodle	MPOO									0				PRJNA685036	SAMN17192089	Illumina NovaSeq 6000		European_Dogs		F		27.8696	15.341							D		0	MiniaturePoodle03	Dogs	European_Dogs
MiniatureSchnauzer01		MiniatureSchnauzer01	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJNA263947	SAMN04196847	Illumina HiSeq 2000		European_Dogs		F		6.64229	6.85658	0.96874681						D		0	MiniatureSchnauzer01	Dogs	European_Dogs
MiniatureSchnauzer02	MS04563	MiniatureSchnauzer02	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJNA448733	SAMN08873176	Illumina HiSeq 2500		European_Dogs		F		9.80643	10.6248	0.92297549						D		0	MiniatureSchnauzer02	Dogs	European_Dogs
MiniatureSchnauzer03	MS04593	MiniatureSchnauzer03	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJNA448733	SAMN08873177	Illumina HiSeq 2500		European_Dogs		M		16.6978	18.5239	0.90141925						D		0	MiniatureSchnauzer03	Dogs	European_Dogs
MiniatureSchnauzer04		MiniatureSchnauzer04_21475	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJNA685036	SAMN17192090	Illumina NovaSeq 6000		European_Dogs				24.6901	13.5773							D		0	MiniatureSchnauzer04	Dogs	European_Dogs
MiniatureSchnauzer05	ERR2503983	MiniatureSchnauzer05	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA1066474	Illumina HiSeq 3000		European_Dogs				28.5083	28.8025	0.98978561						D		0	MiniatureSchnauzer05	Dogs	European_Dogs
MiniatureSchnauzer06	ERR2865337	MiniatureSchnauzer06	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059514	Illumina HiSeq 2500		European_Dogs				12.6665	7.20974							D		0	MiniatureSchnauzer06	Dogs	European_Dogs
MiniatureSchnauzer07	ERR2865338	MiniatureSchnauzer07	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059515	Illumina HiSeq 2500		European_Dogs				12.3505	7.01673							D		0	MiniatureSchnauzer07	Dogs	European_Dogs
MiniatureSchnauzer08	ERR2865339	MiniatureSchnauzer08	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059516	Illumina HiSeq 2500		European_Dogs				13.761	7.75906							D		0	MiniatureSchnauzer08	Dogs	European_Dogs
MiniatureSchnauzer09	ERR2865340	MiniatureSchnauzer09	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059517	Illumina HiSeq 2500		European_Dogs				28.6126	16.1528							D		0	MiniatureSchnauzer09	Dogs	European_Dogs
MiniatureSchnauzer10	ERR2865341	MiniatureSchnauzer10	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059518	Illumina HiSeq 2500		European_Dogs				12.547	12.8186							D		0	MiniatureSchnauzer10	Dogs	European_Dogs
MiniatureSchnauzer11	ERR2865342	MiniatureSchnauzer11	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059519	Illumina HiSeq 2500		European_Dogs				1.23891	1.15234							D		0	MiniatureSchnauzer11	Dogs	European_Dogs
MiniatureSchnauzer12	ERR2865343	MiniatureSchnauzer12	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059520	Illumina HiSeq 2500		European_Dogs				13.3506	7.56713							D		0	MiniatureSchnauzer12	Dogs	European_Dogs
MiniatureSchnauzer13	ERR2865344	MiniatureSchnauzer13	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059521	Illumina HiSeq 2500		European_Dogs				14.3044	8.1271							D		0	MiniatureSchnauzer13	Dogs	European_Dogs
MiniatureSchnauzer14	ERR2865345	MiniatureSchnauzer14	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059522	Illumina HiSeq 2500		European_Dogs				12.8032	13.0609							D		0	MiniatureSchnauzer14	Dogs	European_Dogs
MiniatureSchnauzer15	ERR2865346	MiniatureSchnauzer15	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059523	Illumina HiSeq 2500		European_Dogs				13.4329	13.7423							D		0	MiniatureSchnauzer15	Dogs	European_Dogs
MiniatureSchnauzer17	ERR2865323	MiniatureSchnauzer17	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJEB16012	SAMEA5059500	Illumina HiSeq 2500		European_Dogs				11.0406	2.68753	4.10808438						D		0	MiniatureSchnauzer17	Dogs	European_Dogs
MiniatureSchnauzer18	CRR078183	MiniatureSchnauzer18_24692	Canis	familiaris	Miniature_Schnauzer	MSNZ									0				PRJNA648123	SAMN15625922	Illumina HiSeq 3000		European_Dogs		M		11.1657	11.2642	0.99125548						D		0	MiniatureSchnauzer18	Dogs	European_Dogs
